sample_id,amount_per_ml,time,group,type,mutation_type
13_2,4333333333,10,ev_pop_1,cfu,spacer_deletion
13_2,4666666667,10,ev_pop_1,cfu,spacer_deletion
13_2,3000000000,10,ev_pop_1,cfu,spacer_deletion
13_2,NA,10,ev_pop_1,pfu,spacer_deletion
13_2,2000000000,10,ev_pop_1,pfu,spacer_deletion
13_2,666666666.7,10,ev_pop_1,pfu,spacer_deletion
13_2,3000000000,12,ev_pop_1,cfu,spacer_deletion
13_2,4333333333,12,ev_pop_1,cfu,spacer_deletion
13_2,2000000000,12,ev_pop_1,cfu,spacer_deletion
13_2,2330000000,12,ev_pop_1,pfu,spacer_deletion
13_2,2330000000,12,ev_pop_1,pfu,spacer_deletion
13_2,2000000000,12,ev_pop_1,pfu,spacer_deletion
13_2,2670000000,12,ev_pop_1,cfu,spacer_deletion
13_2,2670000000,12,ev_pop_1,cfu,spacer_deletion
13_2,3000000000,12,ev_pop_1,cfu,spacer_deletion
13_2,1330000000,12,ev_pop_1,pfu,spacer_deletion
13_2,1670000000,12,ev_pop_1,pfu,spacer_deletion
13_2,667000000,12,ev_pop_1,pfu,spacer_deletion
13_2,3333333333,12,ev_pop_1,cfu,spacer_deletion
13_2,3000000000,12,ev_pop_1,cfu,spacer_deletion
13_2,3333333333,12,ev_pop_1,cfu,spacer_deletion
13_2,1333333333,12,ev_pop_1,pfu,spacer_deletion
13_2,1666666667,12,ev_pop_1,pfu,spacer_deletion
13_2,2333333333,12,ev_pop_1,pfu,spacer_deletion
13_2,5000000000,15,ev_pop_1,cfu,spacer_deletion
13_2,4333333333,15,ev_pop_1,cfu,spacer_deletion
13_2,4000000000,15,ev_pop_1,cfu,spacer_deletion
13_2,3330000000,15,ev_pop_1,pfu,spacer_deletion
13_2,3000000000,15,ev_pop_1,pfu,spacer_deletion
13_2,3000000000,15,ev_pop_1,pfu,spacer_deletion
13_2,3670000000,15,ev_pop_1,cfu,spacer_deletion
13_2,5000000000,15,ev_pop_1,cfu,spacer_deletion
13_2,3330000000,15,ev_pop_1,cfu,spacer_deletion
13_2,2000000000,15,ev_pop_1,pfu,spacer_deletion
13_2,1000000000,15,ev_pop_1,pfu,spacer_deletion
13_2,1000000000,15,ev_pop_1,pfu,spacer_deletion
13_2,5000000000,15,ev_pop_1,cfu,spacer_deletion
13_2,4666666667,15,ev_pop_1,cfu,spacer_deletion
13_2,4000000000,15,ev_pop_1,cfu,spacer_deletion
13_2,800000000,15,ev_pop_1,pfu,spacer_deletion
13_2,766666666.7,15,ev_pop_1,pfu,spacer_deletion
13_2,600000000,15,ev_pop_1,pfu,spacer_deletion
13_2,5666666667,18,ev_pop_1,cfu,spacer_deletion
13_2,4333333333,18,ev_pop_1,cfu,spacer_deletion
13_2,6333333333,18,ev_pop_1,cfu,spacer_deletion
13_2,633000000,18,ev_pop_1,pfu,spacer_deletion
13_2,6000000000,18,ev_pop_1,pfu,spacer_deletion
13_2,8000000000,18,ev_pop_1,pfu,spacer_deletion
13_2,5330000000,18,ev_pop_1,cfu,spacer_deletion
13_2,4000000000,18,ev_pop_1,cfu,spacer_deletion
13_2,5330000000,18,ev_pop_1,cfu,spacer_deletion
13_2,733000000,18,ev_pop_1,pfu,spacer_deletion
13_2,700000000,18,ev_pop_1,pfu,spacer_deletion
13_2,733000000,18,ev_pop_1,pfu,spacer_deletion
13_2,333000000,18,ev_pop_1,pfu,spacer_deletion
13_2,1670000000,18,ev_pop_1,pfu,spacer_deletion
13_2,1670000000,18,ev_pop_1,pfu,spacer_deletion
13_2,5333333333,18,ev_pop_1,cfu,spacer_deletion
13_2,5666666667,18,ev_pop_1,cfu,spacer_deletion
13_2,6333333333,18,ev_pop_1,cfu,spacer_deletion
14_4,41111.11111,0,ev_pop_2,pfu,spacer_deletion
14_4,38888.88889,0,ev_pop_2,pfu,spacer_deletion
14_4,38888.88889,0,ev_pop_2,pfu,spacer_deletion
14_4,72222.22222,0,ev_pop_2,cfu,spacer_deletion
14_4,80000,0,ev_pop_2,cfu,spacer_deletion
14_4,56666.66667,0,ev_pop_2,cfu,spacer_deletion
14_4,76700,0,ev_pop_2,cfu,spacer_deletion
14_4,73300,0,ev_pop_2,cfu,spacer_deletion
14_4,83300,0,ev_pop_2,cfu,spacer_deletion
14_4,53300,0,ev_pop_2,pfu,spacer_deletion
14_4,36700,0,ev_pop_2,pfu,spacer_deletion
14_4,43300,0,ev_pop_2,pfu,spacer_deletion
14_4,100000,0,ev_pop_2,cfu,spacer_deletion
14_4,33300,0,ev_pop_2,cfu,spacer_deletion
14_4,100000,0,ev_pop_2,cfu,spacer_deletion
14_4,56700,0,ev_pop_2,pfu,spacer_deletion
14_4,43300,0,ev_pop_2,pfu,spacer_deletion
14_4,53300,0,ev_pop_2,pfu,spacer_deletion
14_4,233000,0,ev_pop_2,cfu,spacer_deletion
14_4,33300,0,ev_pop_2,cfu,spacer_deletion
14_4,100000,0,ev_pop_2,cfu,spacer_deletion
14_4,40000,0,ev_pop_2,pfu,spacer_deletion
14_4,20000,0,ev_pop_2,pfu,spacer_deletion
14_4,20000,0,ev_pop_2,pfu,spacer_deletion
14_4,40000,0,ev_pop_2,pfu,spacer_deletion
14_4,20000,0,ev_pop_2,pfu,spacer_deletion
14_4,20000,0,ev_pop_2,pfu,spacer_deletion
14_4,255555.5556,2,ev_pop_2,pfu,spacer_deletion
14_4,24444.44444,2,ev_pop_2,pfu,spacer_deletion
14_4,141111.1111,2,ev_pop_2,pfu,spacer_deletion
14_4,222222.2222,2,ev_pop_2,cfu,spacer_deletion
14_4,633333.3333,2,ev_pop_2,cfu,spacer_deletion
14_4,500000,2,ev_pop_2,cfu,spacer_deletion
14_4,744444.4444,3,ev_pop_2,pfu,spacer_deletion
14_4,800000,3,ev_pop_2,pfu,spacer_deletion
14_4,611111.1111,3,ev_pop_2,pfu,spacer_deletion
14_4,755555.5556,3,ev_pop_2,cfu,spacer_deletion
14_4,2222222.222,3,ev_pop_2,cfu,spacer_deletion
14_4,811111.1111,3,ev_pop_2,cfu,spacer_deletion
14_4,4444444.444,4,ev_pop_2,pfu,spacer_deletion
14_4,4666666.667,4,ev_pop_2,pfu,spacer_deletion
14_4,1300000,4,ev_pop_2,pfu,spacer_deletion
14_4,4888888.889,4,ev_pop_2,cfu,spacer_deletion
14_4,2333333.333,4,ev_pop_2,cfu,spacer_deletion
14_4,6000000,4,ev_pop_2,cfu,spacer_deletion
14_4,8000000,5,ev_pop_2,pfu,spacer_deletion
14_4,88888888.89,5,ev_pop_2,pfu,spacer_deletion
14_4,10000000,5,ev_pop_2,pfu,spacer_deletion
14_4,21111111.11,5,ev_pop_2,cfu,spacer_deletion
14_4,25555555.56,5,ev_pop_2,cfu,spacer_deletion
14_4,60000000,5,ev_pop_2,cfu,spacer_deletion
14_4,41111111.11,6,ev_pop_2,pfu,spacer_deletion
14_4,40000000,6,ev_pop_2,pfu,spacer_deletion
14_4,40000000,6,ev_pop_2,pfu,spacer_deletion
14_4,80000000,6,ev_pop_2,cfu,spacer_deletion
14_4,88888888.89,6,ev_pop_2,cfu,spacer_deletion
14_4,113333333.3,6,ev_pop_2,cfu,spacer_deletion
14_4,311111111.1,7,ev_pop_2,pfu,spacer_deletion
14_4,98888888.89,7,ev_pop_2,pfu,spacer_deletion
14_4,277777777.8,7,ev_pop_2,pfu,spacer_deletion
14_4,366666666.7,7,ev_pop_2,cfu,spacer_deletion
14_4,555555555.6,7,ev_pop_2,cfu,spacer_deletion
14_4,500000000,7,ev_pop_2,cfu,spacer_deletion
14_4,5000000000,10,ev_pop_2,cfu,spacer_deletion
14_4,5000000000,10,ev_pop_2,cfu,spacer_deletion
14_4,4000000000,10,ev_pop_2,cfu,spacer_deletion
14_4,333000000,10,ev_pop_2,pfu,spacer_deletion
14_4,1000000000,10,ev_pop_2,pfu,spacer_deletion
14_4,3000000000,10,ev_pop_2,pfu,spacer_deletion
14_4,2000000000,10,ev_pop_2,cfu,spacer_deletion
14_4,2670000000,10,ev_pop_2,cfu,spacer_deletion
14_4,2330000000,10,ev_pop_2,cfu,spacer_deletion
14_4,667000000,10,ev_pop_2,pfu,spacer_deletion
14_4,567000000,10,ev_pop_2,pfu,spacer_deletion
14_4,533000000,10,ev_pop_2,pfu,spacer_deletion
14_4,1670000000,10,ev_pop_2,cfu,spacer_deletion
14_4,1670000000,10,ev_pop_2,cfu,spacer_deletion
14_4,1000000000,10,ev_pop_2,cfu,spacer_deletion
14_4,567000000,10,ev_pop_2,pfu,spacer_deletion
14_4,500000000,10,ev_pop_2,pfu,spacer_deletion
14_4,567000000,10,ev_pop_2,pfu,spacer_deletion
14_4,3000000000,12,ev_pop_2,cfu,spacer_deletion
14_4,6000000000,12,ev_pop_2,cfu,spacer_deletion
14_4,4000000000,12,ev_pop_2,cfu,spacer_deletion
14_4,333000000,12,ev_pop_2,pfu,spacer_deletion
14_4,667000000,12,ev_pop_2,pfu,spacer_deletion
14_4,1000000000,12,ev_pop_2,pfu,spacer_deletion
14_4,3330000000,12,ev_pop_2,cfu,spacer_deletion
14_4,1330000000,12,ev_pop_2,cfu,spacer_deletion
14_4,2670000000,12,ev_pop_2,cfu,spacer_deletion
14_4,333000000,12,ev_pop_2,pfu,spacer_deletion
14_4,3000000000,12,ev_pop_2,pfu,spacer_deletion
14_4,1330000000,12,ev_pop_2,pfu,spacer_deletion
14_4,3330000000,12,ev_pop_2,cfu,spacer_deletion
14_4,1670000000,12,ev_pop_2,cfu,spacer_deletion
14_4,4330000000,12,ev_pop_2,cfu,spacer_deletion
14_4,1670000000,12,ev_pop_2,pfu,spacer_deletion
14_4,667000000,12,ev_pop_2,pfu,spacer_deletion
14_4,1000000000,12,ev_pop_2,pfu,spacer_deletion
14_4,4000000000,15,ev_pop_2,cfu,spacer_deletion
14_4,4330000000,15,ev_pop_2,cfu,spacer_deletion
14_4,4670000000,15,ev_pop_2,cfu,spacer_deletion
14_4,667000000,15,ev_pop_2,pfu,spacer_deletion
14_4,333000000,15,ev_pop_2,pfu,spacer_deletion
14_4,1000000000,15,ev_pop_2,pfu,spacer_deletion
14_4,4670000000,15,ev_pop_2,cfu,spacer_deletion
14_4,3330000000,15,ev_pop_2,cfu,spacer_deletion
14_4,2330000000,15,ev_pop_2,cfu,spacer_deletion
14_4,1330000000,15,ev_pop_2,pfu,spacer_deletion
14_4,1670000000,15,ev_pop_2,pfu,spacer_deletion
14_4,2330000000,15,ev_pop_2,pfu,spacer_deletion
14_4,3670000000,15,ev_pop_2,cfu,spacer_deletion
14_4,3330000000,15,ev_pop_2,cfu,spacer_deletion
14_4,3330000000,15,ev_pop_2,cfu,spacer_deletion
14_4,933000000,15,ev_pop_2,pfu,spacer_deletion
14_4,967000000,15,ev_pop_2,pfu,spacer_deletion
14_4,1100000000,15,ev_pop_2,pfu,spacer_deletion
14_4,5670000000,18,ev_pop_2,cfu,spacer_deletion
14_4,6330000000,18,ev_pop_2,cfu,spacer_deletion
14_4,5000000000,18,ev_pop_2,cfu,spacer_deletion
14_4,33300000,18,ev_pop_2,pfu,spacer_deletion
14_4,1000000000,18,ev_pop_2,pfu,spacer_deletion
14_4,1330000000,18,ev_pop_2,pfu,spacer_deletion
14_4,5670000000,18,ev_pop_2,cfu,spacer_deletion
14_4,4330000000,18,ev_pop_2,cfu,spacer_deletion
14_4,4000000000,18,ev_pop_2,cfu,spacer_deletion
14_4,1000000000,18,ev_pop_2,pfu,spacer_deletion
14_4,2000000000,18,ev_pop_2,pfu,spacer_deletion
14_4,1330000000,18,ev_pop_2,pfu,spacer_deletion
14_4,7330000000,18,ev_pop_2,cfu,spacer_deletion
14_4,7000000000,18,ev_pop_2,cfu,spacer_deletion
14_4,6670000000,18,ev_pop_2,cfu,spacer_deletion
14_4,2670000000,18,ev_pop_2,pfu,spacer_deletion
14_4,2670000000,18,ev_pop_2,pfu,spacer_deletion
14_4,2000000000,18,ev_pop_2,pfu,spacer_deletion
14_4,2330000000,late,ev_pop_2,cfu,spacer_deletion
14_4,3330000000,late,ev_pop_2,cfu,spacer_deletion
14_4,2330000000,late,ev_pop_2,cfu,spacer_deletion
14_4,2670000000,late,ev_pop_2,pfu,spacer_deletion
14_4,3670000000,late,ev_pop_2,pfu,spacer_deletion
14_4,2330000000,late,ev_pop_2,pfu,spacer_deletion
15_2,45555.55556,0,ev_pop_3,pfu,spacer_deletion
15_2,13333.33333,0,ev_pop_3,pfu,spacer_deletion
15_2,58888.88889,0,ev_pop_3,pfu,spacer_deletion
15_2,NA,0,ev_pop_3,pfu,spacer_deletion
15_2,88888.88889,0,ev_pop_3,cfu,spacer_deletion
15_2,82222.22222,0,ev_pop_3,cfu,spacer_deletion
15_2,70000,0,ev_pop_3,cfu,spacer_deletion
15_2,98888.88889,0,ev_pop_3,cfu,spacer_deletion
15_2,36700,0,ev_pop_3,cfu,spacer_deletion
15_2,60000,0,ev_pop_3,cfu,spacer_deletion
15_2,50000,0,ev_pop_3,cfu,spacer_deletion
15_2,33300,0,ev_pop_3,pfu,spacer_deletion
15_2,40000,0,ev_pop_3,pfu,spacer_deletion
15_2,56700,0,ev_pop_3,pfu,spacer_deletion
15_2,167000,0,ev_pop_3,cfu,spacer_deletion
15_2,200000,0,ev_pop_3,cfu,spacer_deletion
15_2,167000,0,ev_pop_3,cfu,spacer_deletion
15_2,36700,0,ev_pop_3,pfu,spacer_deletion
15_2,40000,0,ev_pop_3,pfu,spacer_deletion
15_2,30000,0,ev_pop_3,pfu,spacer_deletion
15_2,36700,0,ev_pop_3,pfu,spacer_deletion
15_2,40000,0,ev_pop_3,pfu,spacer_deletion
15_2,30000,0,ev_pop_3,pfu,spacer_deletion
15_2,46666.66667,0,ev_pop_3,cfu,spacer_deletion
15_2,76666.66667,0,ev_pop_3,cfu,spacer_deletion
15_2,70000,0,ev_pop_3,cfu,spacer_deletion
15_2,40000,0,ev_pop_3,pfu,spacer_deletion
15_2,36666.66667,0,ev_pop_3,pfu,spacer_deletion
15_2,26666.66667,0,ev_pop_3,pfu,spacer_deletion
15_2,113333.3333,2,ev_pop_3,pfu,spacer_deletion
15_2,80000,2,ev_pop_3,pfu,spacer_deletion
15_2,91111.11111,2,ev_pop_3,pfu,spacer_deletion
15_2,NA,2,ev_pop_3,pfu,spacer_deletion
15_2,3333.333333,2,ev_pop_3,cfu,spacer_deletion
15_2,266666.6667,2,ev_pop_3,cfu,spacer_deletion
15_2,344444.4444,2,ev_pop_3,cfu,spacer_deletion
15_2,188888.8889,2,ev_pop_3,cfu,spacer_deletion
15_2,600000,3,ev_pop_3,pfu,spacer_deletion
15_2,833333.3333,3,ev_pop_3,pfu,spacer_deletion
15_2,911111.1111,3,ev_pop_3,pfu,spacer_deletion
15_2,NA,3,ev_pop_3,pfu,spacer_deletion
15_2,NA,3,ev_pop_3,cfu,spacer_deletion
15_2,1000000,3,ev_pop_3,cfu,spacer_deletion
15_2,944444.4444,3,ev_pop_3,cfu,spacer_deletion
15_2,100000,3,ev_pop_3,cfu,spacer_deletion
15_2,922222.2222,4,ev_pop_3,pfu,spacer_deletion
15_2,6333333.333,4,ev_pop_3,pfu,spacer_deletion
15_2,3444444.444,4,ev_pop_3,pfu,spacer_deletion
15_2,1222222.222,4,ev_pop_3,pfu,spacer_deletion
15_2,155555.5556,4,ev_pop_3,cfu,spacer_deletion
15_2,4444444.444,4,ev_pop_3,cfu,spacer_deletion
15_2,6888888.889,4,ev_pop_3,cfu,spacer_deletion
15_2,NA,4,ev_pop_3,cfu,spacer_deletion
15_2,5000000,5,ev_pop_3,pfu,spacer_deletion
15_2,15555555.56,5,ev_pop_3,pfu,spacer_deletion
15_2,40111111.11,5,ev_pop_3,pfu,spacer_deletion
15_2,6777777.778,5,ev_pop_3,pfu,spacer_deletion
15_2,6000000,5,ev_pop_3,cfu,spacer_deletion
15_2,16666666.67,5,ev_pop_3,cfu,spacer_deletion
15_2,53333333.33,5,ev_pop_3,cfu,spacer_deletion
15_2,3777777.778,5,ev_pop_3,cfu,spacer_deletion
15_2,11111111.11,6,ev_pop_3,pfu,spacer_deletion
15_2,51111111.11,6,ev_pop_3,pfu,spacer_deletion
15_2,41111111.11,6,ev_pop_3,pfu,spacer_deletion
15_2,28888888.89,6,ev_pop_3,pfu,spacer_deletion
15_2,66666666.67,6,ev_pop_3,cfu,spacer_deletion
15_2,52222222.22,6,ev_pop_3,cfu,spacer_deletion
15_2,88888888.89,6,ev_pop_3,cfu,spacer_deletion
15_2,60000000,6,ev_pop_3,cfu,spacer_deletion
15_2,72222222.22,7,ev_pop_3,pfu,spacer_deletion
15_2,133333333.3,7,ev_pop_3,pfu,spacer_deletion
15_2,166666666.7,7,ev_pop_3,pfu,spacer_deletion
15_2,98888888.89,7,ev_pop_3,pfu,spacer_deletion
15_2,288888888.9,7,ev_pop_3,cfu,spacer_deletion
15_2,333333333.3,7,ev_pop_3,cfu,spacer_deletion
15_2,411111111.1,7,ev_pop_3,cfu,spacer_deletion
15_2,288888888.9,7,ev_pop_3,cfu,spacer_deletion
15_2,3330000000,10,ev_pop_3,cfu,spacer_deletion
15_2,2330000000,10,ev_pop_3,cfu,spacer_deletion
15_2,2330000000,10,ev_pop_3,cfu,spacer_deletion
15_2,1000000000,10,ev_pop_3,pfu,spacer_deletion
15_2,1670000000,10,ev_pop_3,pfu,spacer_deletion
15_2,667000000,10,ev_pop_3,pfu,spacer_deletion
15_2,2330000000,10,ev_pop_3,cfu,spacer_deletion
15_2,2000000000,10,ev_pop_3,cfu,spacer_deletion
15_2,1670000000,10,ev_pop_3,cfu,spacer_deletion
15_2,733000000,10,ev_pop_3,pfu,spacer_deletion
15_2,767000000,10,ev_pop_3,pfu,spacer_deletion
15_2,567000000,10,ev_pop_3,pfu,spacer_deletion
15_2,2333333333,10,ev_pop_3,cfu,spacer_deletion
15_2,3666666667,10,ev_pop_3,cfu,spacer_deletion
15_2,4000000000,10,ev_pop_3,cfu,spacer_deletion
15_2,333333333.3,10,ev_pop_3,pfu,spacer_deletion
15_2,1333333333,10,ev_pop_3,pfu,spacer_deletion
15_2,2000000000,10,ev_pop_3,pfu,spacer_deletion
15_2,4000000000,12,ev_pop_3,cfu,spacer_deletion
15_2,6670000000,12,ev_pop_3,cfu,spacer_deletion
15_2,4330000000,12,ev_pop_3,cfu,spacer_deletion
15_2,3000000000,12,ev_pop_3,pfu,spacer_deletion
15_2,2670000000,12,ev_pop_3,pfu,spacer_deletion
15_2,1670000000,12,ev_pop_3,pfu,spacer_deletion
15_2,1670000000,12,ev_pop_3,cfu,spacer_deletion
15_2,1670000000,12,ev_pop_3,cfu,spacer_deletion
15_2,NA,12,ev_pop_3,cfu,spacer_deletion
15_2,667000000,12,ev_pop_3,pfu,spacer_deletion
15_2,2000000000,12,ev_pop_3,pfu,spacer_deletion
15_2,667000000,12,ev_pop_3,pfu,spacer_deletion
15_2,2666666667,12,ev_pop_3,cfu,spacer_deletion
15_2,4666666667,12,ev_pop_3,cfu,spacer_deletion
15_2,1666666667,12,ev_pop_3,cfu,spacer_deletion
15_2,1000000000,12,ev_pop_3,pfu,spacer_deletion
15_2,1666666667,12,ev_pop_3,pfu,spacer_deletion
15_2,1333333333,12,ev_pop_3,pfu,spacer_deletion
15_2,4000000000,15,ev_pop_3,cfu,spacer_deletion
15_2,5670000000,15,ev_pop_3,cfu,spacer_deletion
15_2,2330000000,15,ev_pop_3,cfu,spacer_deletion
15_2,1000000000,15,ev_pop_3,pfu,spacer_deletion
15_2,1330000000,15,ev_pop_3,pfu,spacer_deletion
15_2,1330000000,15,ev_pop_3,pfu,spacer_deletion
15_2,2670000000,15,ev_pop_3,cfu,spacer_deletion
15_2,2670000000,15,ev_pop_3,cfu,spacer_deletion
15_2,2000000000,15,ev_pop_3,cfu,spacer_deletion
15_2,1030000000,15,ev_pop_3,pfu,spacer_deletion
15_2,1100000000,15,ev_pop_3,pfu,spacer_deletion
15_2,1070000000,15,ev_pop_3,pfu,spacer_deletion
15_2,6666666667,15,ev_pop_3,cfu,spacer_deletion
15_2,5666666667,15,ev_pop_3,cfu,spacer_deletion
15_2,7000000000,15,ev_pop_3,cfu,spacer_deletion
15_2,733333333.3,15,ev_pop_3,pfu,spacer_deletion
15_2,733333333.3,15,ev_pop_3,pfu,spacer_deletion
15_2,833333333.3,15,ev_pop_3,pfu,spacer_deletion
15_2,4000000000,18,ev_pop_3,pfu,spacer_deletion
15_2,3000000000,18,ev_pop_3,pfu,spacer_deletion
15_2,2670000000,18,ev_pop_3,pfu,spacer_deletion
15_2,5670000000,18,ev_pop_3,cfu,spacer_deletion
15_2,4670000000,18,ev_pop_3,cfu,spacer_deletion
15_2,5670000000,18,ev_pop_3,cfu,spacer_deletion
15_2,333000000,18,ev_pop_3,pfu,spacer_deletion
15_2,1670000000,18,ev_pop_3,pfu,spacer_deletion
15_2,NA,18,ev_pop_3,pfu,spacer_deletion
15_2,7330000000,18,ev_pop_3,cfu,spacer_deletion
15_2,6000000000,18,ev_pop_3,cfu,spacer_deletion
15_2,NA,18,ev_pop_3,cfu,spacer_deletion
15_2,1670000000,18,ev_pop_3,pfu,spacer_deletion
15_2,3670000000,18,ev_pop_3,pfu,spacer_deletion
15_2,1000000000,18,ev_pop_3,pfu,spacer_deletion
15_2,5333333333,18,ev_pop_3,cfu,spacer_deletion
15_2,5333333333,18,ev_pop_3,cfu,spacer_deletion
15_2,4333333333,18,ev_pop_3,cfu,spacer_deletion
15_2,4330000000,late,ev_pop_3,cfu,spacer_deletion
15_2,2670000000,late,ev_pop_3,cfu,spacer_deletion
15_2,5670000000,late,ev_pop_3,cfu,spacer_deletion
15_2,3000000000,late,ev_pop_3,pfu,spacer_deletion
15_2,4330000000,late,ev_pop_3,pfu,spacer_deletion
15_2,3330000000,late,ev_pop_3,pfu,spacer_deletion
15_4,53333.33333,0,ev_pop_3,pfu,spacer_deletion
15_4,11111.11111,0,ev_pop_3,pfu,spacer_deletion
15_4,47777.77778,0,ev_pop_3,pfu,spacer_deletion
15_4,NA,0,ev_pop_3,pfu,spacer_deletion
15_4,166666.6667,0,ev_pop_3,cfu,spacer_deletion
15_4,65555.55556,0,ev_pop_3,cfu,spacer_deletion
15_4,51111.11111,0,ev_pop_3,cfu,spacer_deletion
15_4,130000,0,ev_pop_3,cfu,spacer_deletion
15_4,90000,0,ev_pop_3,cfu,spacer_deletion
15_4,76700,0,ev_pop_3,cfu,spacer_deletion
15_4,76700,0,ev_pop_3,cfu,spacer_deletion
15_4,30000,0,ev_pop_3,pfu,spacer_deletion
15_4,20000,0,ev_pop_3,pfu,spacer_deletion
15_4,53300,0,ev_pop_3,pfu,spacer_deletion
15_4,33300,0,ev_pop_3,cfu,spacer_deletion
15_4,100000,0,ev_pop_3,cfu,spacer_deletion
15_4,133000,0,ev_pop_3,cfu,spacer_deletion
15_4,26700,0,ev_pop_3,pfu,spacer_deletion
15_4,30000,0,ev_pop_3,pfu,spacer_deletion
15_4,30000,0,ev_pop_3,pfu,spacer_deletion
15_4,26700,0,ev_pop_3,pfu,spacer_deletion
15_4,30000,0,ev_pop_3,pfu,spacer_deletion
15_4,30000,0,ev_pop_3,pfu,spacer_deletion
15_4,73333.33333,0,ev_pop_3,cfu,spacer_deletion
15_4,73333.33333,0,ev_pop_3,cfu,spacer_deletion
15_4,86666.66667,0,ev_pop_3,cfu,spacer_deletion
15_4,46666.66667,0,ev_pop_3,pfu,spacer_deletion
15_4,43333.33333,0,ev_pop_3,pfu,spacer_deletion
15_4,43333.33333,0,ev_pop_3,pfu,spacer_deletion
15_4,141111.1111,2,ev_pop_3,pfu,spacer_deletion
15_4,66666.66667,2,ev_pop_3,pfu,spacer_deletion
15_4,100000,2,ev_pop_3,pfu,spacer_deletion
15_4,NA,2,ev_pop_3,pfu,spacer_deletion
15_4,NA,2,ev_pop_3,cfu,spacer_deletion
15_4,277777.7778,2,ev_pop_3,cfu,spacer_deletion
15_4,422222.2222,2,ev_pop_3,cfu,spacer_deletion
15_4,188888.8889,2,ev_pop_3,cfu,spacer_deletion
15_4,533333.3333,3,ev_pop_3,pfu,spacer_deletion
15_4,1000000,3,ev_pop_3,pfu,spacer_deletion
15_4,700000,3,ev_pop_3,pfu,spacer_deletion
15_4,277777.7778,3,ev_pop_3,pfu,spacer_deletion
15_4,NA,3,ev_pop_3,cfu,spacer_deletion
15_4,2666666.667,3,ev_pop_3,cfu,spacer_deletion
15_4,955555.5556,3,ev_pop_3,cfu,spacer_deletion
15_4,66666.66667,3,ev_pop_3,cfu,spacer_deletion
15_4,922222.2222,4,ev_pop_3,pfu,spacer_deletion
15_4,6666666.667,4,ev_pop_3,pfu,spacer_deletion
15_4,2555555.556,4,ev_pop_3,pfu,spacer_deletion
15_4,NA,4,ev_pop_3,pfu,spacer_deletion
15_4,88888.88889,4,ev_pop_3,cfu,spacer_deletion
15_4,5444444.444,4,ev_pop_3,cfu,spacer_deletion
15_4,5888888.889,4,ev_pop_3,cfu,spacer_deletion
15_4,NA,4,ev_pop_3,cfu,spacer_deletion
15_4,NA,5,ev_pop_3,pfu,spacer_deletion
15_4,14444444.44,5,ev_pop_3,pfu,spacer_deletion
15_4,29555555.56,5,ev_pop_3,pfu,spacer_deletion
15_4,5777777.778,5,ev_pop_3,pfu,spacer_deletion
15_4,5000000,5,ev_pop_3,cfu,spacer_deletion
15_4,24444444.44,5,ev_pop_3,cfu,spacer_deletion
15_4,55555555.56,5,ev_pop_3,cfu,spacer_deletion
15_4,9555555.556,5,ev_pop_3,cfu,spacer_deletion
15_4,22222222.22,6,ev_pop_3,pfu,spacer_deletion
15_4,73333333.33,6,ev_pop_3,pfu,spacer_deletion
15_4,33333333.33,6,ev_pop_3,pfu,spacer_deletion
15_4,17777777.78,6,ev_pop_3,pfu,spacer_deletion
15_4,93333333.33,6,ev_pop_3,cfu,spacer_deletion
15_4,65555555.56,6,ev_pop_3,cfu,spacer_deletion
15_4,112222222.2,6,ev_pop_3,cfu,spacer_deletion
15_4,81111111.11,6,ev_pop_3,cfu,spacer_deletion
15_4,55555555.56,7,ev_pop_3,pfu,spacer_deletion
15_4,188888888.9,7,ev_pop_3,pfu,spacer_deletion
15_4,277777777.8,7,ev_pop_3,pfu,spacer_deletion
15_4,53333333.33,7,ev_pop_3,pfu,spacer_deletion
15_4,NA,7,ev_pop_3,cfu,spacer_deletion
15_4,333333333.3,7,ev_pop_3,cfu,spacer_deletion
15_4,577777777.8,7,ev_pop_3,cfu,spacer_deletion
15_4,388888888.9,7,ev_pop_3,cfu,spacer_deletion
15_4,4000000000,10,ev_pop_3,cfu,spacer_deletion
15_4,3000000000,10,ev_pop_3,cfu,spacer_deletion
15_4,2670000000,10,ev_pop_3,cfu,spacer_deletion
15_4,1670000000,10,ev_pop_3,pfu,spacer_deletion
15_4,1330000000,10,ev_pop_3,pfu,spacer_deletion
15_4,2670000000,10,ev_pop_3,pfu,spacer_deletion
15_4,2670000000,10,ev_pop_3,cfu,spacer_deletion
15_4,1330000000,10,ev_pop_3,cfu,spacer_deletion
15_4,2670000000,10,ev_pop_3,cfu,spacer_deletion
15_4,567000000,10,ev_pop_3,pfu,spacer_deletion
15_4,367000000,10,ev_pop_3,pfu,spacer_deletion
15_4,367000000,10,ev_pop_3,pfu,spacer_deletion
15_4,3666666667,10,ev_pop_3,cfu,spacer_deletion
15_4,4666666667,10,ev_pop_3,cfu,spacer_deletion
15_4,3666666667,10,ev_pop_3,cfu,spacer_deletion
15_4,1666666667,10,ev_pop_3,pfu,spacer_deletion
15_4,2333333333,10,ev_pop_3,pfu,spacer_deletion
15_4,2333333333,10,ev_pop_3,pfu,spacer_deletion
15_4,3330000000,12,ev_pop_3,cfu,spacer_deletion
15_4,3670000000,12,ev_pop_3,cfu,spacer_deletion
